Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin Path,File Offset (s),Begin File,Delta Time (s),Common Name,Species Code,Confidence,Verify,Label,Call Type,Notes,Done?,source_file
181450,Spectrogram 1,1,1055919.0,1055922.0,0.0,12000.0,E:\2025 King Rail Project\Choctaw_WMA_2025 Data\MINI06_20250523_120002.wav,1665.0,MINI06_20250523_120002.wav,3.0,King Rail,kinrai4,0.221,0.0,,,,1.0,combined_annotations.csv
184277,Spectrogram 1,1,1075457.0,1075460.0,0.0,12000.0,E:\2025 King Rail Project\Choctaw_WMA_2025 Data\MINI06_20250523_170002.wav,3213.0,MINI06_20250523_170002.wav,3.0,Red-winged Blackbird,rewbla,0.5548,1.0,RWBL,check,,1.0,combined_annotations.csv
192313,Spectrogram 1,1,1101999.0,1102002.0,0.0,12000.0,E:\2025 King Rail Project\Choctaw_WMA_2025 Data\MINI06_20250524_100002.wav,969.0,MINI06_20250524_100002.wav,3.0,Red-winged Blackbird,rewbla,0.4253,1.0,RWBL,jeer,,1.0,combined_annotations.csv
219098,Spectrogram 1,1,1280065.0,1280068.0,0.0,12000.0,E:\2025 King Rail Project\Choctaw_WMA_2025 Data\MINI06_20250527_140002.wav,2727.0,MINI06_20250527_140002.wav,3.0,Red-winged Blackbird,rewbla,0.1493,1.0,RWBL,conklaree,narrow-mouthed toads,1.0,combined_annotations.csv
219317,Spectrogram 1,1,1292660.0,1292663.0,0.0,12000.0,E:\2025 King Rail Project\Choctaw_WMA_2025 Data\MINI06_20250527_180002.wav,930.0,MINI06_20250527_180002.wav,3.0,Red-winged Blackbird,rewbla,0.1827,1.0,RWBL,jeer,,1.0,combined_annotations.csv
219421,Spectrogram 1,1,1297350.0,1297353.0,0.0,12000.0,E:\2025 King Rail Project\Choctaw_WMA_2025 Data\MINI06_20250527_190002.wav,2022.0,MINI06_20250527_190002.wav,3.0,Red-winged Blackbird,rewbla,0.482,1.0,,,,1.0,combined_annotations.csv
219438,Spectrogram 1,1,1298385.0,1298388.0,0.0,12000.0,E:\2025 King Rail Project\Choctaw_WMA_2025 Data\MINI06_20250527_190002.wav,3057.0,MINI06_20250527_190002.wav,3.0,Red-winged Blackbird,rewbla,0.5691,1.0,RWBL,conklaree,,1.0,combined_annotations.csv
4,Spectrogram 1,1,21.0,24.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250326_193100.wav,21.0,SMA06000_20250326_193100.wav,3.0,Red-winged Blackbird,rewbla,0.2162,1.0,RWBL,,rain,1.0,combined_annotations.csv
34,Spectrogram 1,1,318.0,321.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250326_193100.wav,318.0,SMA06000_20250326_193100.wav,3.0,Red-winged Blackbird,rewbla,0.3213,1.0,RWBL,conklaree,rain,1.0,combined_annotations.csv
35,Spectrogram 1,1,321.0,324.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250326_193100.wav,321.0,SMA06000_20250326_193100.wav,3.0,Red-winged Blackbird,rewbla,0.1146,1.0,RWBL,,,1.0,combined_annotations.csv
48,Spectrogram 1,1,381.0,384.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250326_193100.wav,381.0,SMA06000_20250326_193100.wav,3.0,Virginia Rail,virrai,0.4222,0.0,RWBL,pink,rain,1.0,combined_annotations.csv
49,Spectrogram 1,1,384.0,387.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250326_193100.wav,384.0,SMA06000_20250326_193100.wav,3.0,Virginia Rail,virrai,0.2418,0.0,,,,1.0,combined_annotations.csv
50,Spectrogram 1,1,384.0,387.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250326_193100.wav,384.0,SMA06000_20250326_193100.wav,3.0,Red-winged Blackbird,rewbla,0.1067,1.0,RWBL,pink,,1.0,combined_annotations.csv
51,Spectrogram 1,1,387.0,390.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250326_193100.wav,387.0,SMA06000_20250326_193100.wav,3.0,Virginia Rail,virrai,0.339,0.0,RWBL,pink,"pink plus conklaree, rain",1.0,combined_annotations.csv
52,Spectrogram 1,1,387.0,390.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250326_193100.wav,387.0,SMA06000_20250326_193100.wav,3.0,Common Gallinule,comgal1,0.1512,0.0,,,rain,1.0,combined_annotations.csv
53,Spectrogram 1,1,387.0,390.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250326_193100.wav,387.0,SMA06000_20250326_193100.wav,3.0,Least Bittern,leabit,0.1193,0.0,,,rain,1.0,combined_annotations.csv
54,Spectrogram 1,1,390.0,393.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250326_193100.wav,390.0,SMA06000_20250326_193100.wav,3.0,Virginia Rail,virrai,0.228,0.0,RWBL,pink,rain,1.0,combined_annotations.csv
55,Spectrogram 1,1,393.0,396.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250326_193100.wav,393.0,SMA06000_20250326_193100.wav,3.0,Virginia Rail,virrai,0.4028,0.0,RWBL,pink,rain,1.0,combined_annotations.csv
58,Spectrogram 1,1,402.0,405.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250326_193100.wav,402.0,SMA06000_20250326_193100.wav,3.0,King Rail,kinrai4,0.1055,0.0,,,rain,1.0,combined_annotations.csv
172,Spectrogram 1,1,828.0,831.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250326_193100.wav,828.0,SMA06000_20250326_193100.wav,3.0,Common Gallinule,comgal1,0.1386,0.0,,,rain,1.0,combined_annotations.csv
173,Spectrogram 1,1,828.0,831.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250326_193100.wav,828.0,SMA06000_20250326_193100.wav,3.0,King Rail,kinrai4,0.1377,0.0,,,rain,1.0,combined_annotations.csv
174,Spectrogram 1,1,828.0,831.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250326_193100.wav,828.0,SMA06000_20250326_193100.wav,3.0,Least Bittern,leabit,0.1174,0.0,,,rain,1.0,combined_annotations.csv
192,Spectrogram 1,1,963.0,966.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250326_193100.wav,963.0,SMA06000_20250326_193100.wav,3.0,American Bittern,amebit,0.1477,0.0,,,rain,1.0,combined_annotations.csv
195,Spectrogram 1,1,993.0,996.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250326_193100.wav,993.0,SMA06000_20250326_193100.wav,3.0,Least Bittern,leabit,0.1681,0.0,,,rain,1.0,combined_annotations.csv
3270,Spectrogram 1,1,42342.0,42345.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250402_193800.wav,342.0,SMA06000_20250402_193800.wav,3.0,King Rail,kinrai4,0.1032,0.0,,,,1.0,combined_annotations.csv
8438,Spectrogram 1,1,72216.0,72219.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250407_194400.wav,216.0,SMA06000_20250407_194400.wav,3.0,Red-winged Blackbird,rewbla,0.8408,1.0,RWBL,,,1.0,combined_annotations.csv
8521,Spectrogram 1,1,72498.0,72501.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250407_194400.wav,498.0,SMA06000_20250407_194400.wav,3.0,Red-winged Blackbird,rewbla,0.5835,1.0,,,,1.0,combined_annotations.csv
8522,Spectrogram 1,1,72498.0,72501.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250407_194400.wav,498.0,SMA06000_20250407_194400.wav,3.0,Least Bittern,leabit,0.1252,0.0,,,,1.0,combined_annotations.csv
8523,Spectrogram 1,1,72501.0,72504.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250407_194400.wav,501.0,SMA06000_20250407_194400.wav,3.0,Red-winged Blackbird,rewbla,0.696,1.0,,,,1.0,combined_annotations.csv
8525,Spectrogram 1,1,72507.0,72510.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250407_194400.wav,507.0,SMA06000_20250407_194400.wav,3.0,Red-winged Blackbird,rewbla,0.8209,1.0,,,,1.0,combined_annotations.csv
8526,Spectrogram 1,1,72510.0,72513.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250407_194400.wav,510.0,SMA06000_20250407_194400.wav,3.0,Red-winged Blackbird,rewbla,0.7593,1.0,,,,1.0,combined_annotations.csv
8527,Spectrogram 1,1,72510.0,72513.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250407_194400.wav,510.0,SMA06000_20250407_194400.wav,3.0,Least Bittern,leabit,0.1264,0.0,,,,1.0,combined_annotations.csv
8528,Spectrogram 1,1,72513.0,72516.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250407_194400.wav,513.0,SMA06000_20250407_194400.wav,3.0,Red-winged Blackbird,rewbla,0.6885,1.0,,,,1.0,combined_annotations.csv
10453,Spectrogram 1,1,87522.0,87525.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250410_040000.wav,1122.0,SMA06000_20250410_040000.wav,3.0,Least Bittern,leabit,0.4711,0.0,,,,1.0,combined_annotations.csv
11495,Spectrogram 1,1,89808.0,89811.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250410_064000.wav,2208.0,SMA06000_20250410_064000.wav,3.0,Red-winged Blackbird,rewbla,0.1691,1.0,RWBL,jeer,rain,1.0,combined_annotations.csv
11833,Spectrogram 1,1,91212.0,91215.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250410_194700.wav,1212.0,SMA06000_20250410_194700.wav,3.0,Red-winged Blackbird,rewbla,0.1458,1.0,,,,1.0,combined_annotations.csv
11834,Spectrogram 1,1,91212.0,91215.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250410_194700.wav,1212.0,SMA06000_20250410_194700.wav,3.0,Least Bittern,leabit,0.1214,0.0,,,,1.0,combined_annotations.csv
11835,Spectrogram 1,1,91218.0,91221.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250410_194700.wav,1218.0,SMA06000_20250410_194700.wav,3.0,Virginia Rail,virrai,0.652,0.0,,,,1.0,combined_annotations.csv
11836,Spectrogram 1,1,91218.0,91221.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250410_194700.wav,1218.0,SMA06000_20250410_194700.wav,3.0,Swamp Sparrow,swaspa,0.3453,1.0,,,,1.0,combined_annotations.csv
21719,Spectrogram 1,1,130131.0,130134.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250417_062900.wav,531.0,SMA06000_20250417_062900.wav,3.0,Swamp Sparrow,swaspa,0.5993,,,,,1.0,combined_annotations.csv
21839,Spectrogram 1,1,130473.0,130476.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250417_062900.wav,873.0,SMA06000_20250417_062900.wav,3.0,Virginia Rail,virrai,0.4381,0.0,,,,1.0,combined_annotations.csv
21842,Spectrogram 1,1,130479.0,130482.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250417_062900.wav,879.0,SMA06000_20250417_062900.wav,3.0,Virginia Rail,virrai,0.9202,0.0,,,,1.0,combined_annotations.csv
21847,Spectrogram 1,1,130494.0,130497.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250417_062900.wav,894.0,SMA06000_20250417_062900.wav,3.0,Virginia Rail,virrai,0.8625,0.0,,,,1.0,combined_annotations.csv
21850,Spectrogram 1,1,130503.0,130506.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250417_062900.wav,903.0,SMA06000_20250417_062900.wav,3.0,Virginia Rail,virrai,0.8642,0.0,,,,1.0,combined_annotations.csv
22084,Spectrogram 1,1,131094.0,131097.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250417_062900.wav,1494.0,SMA06000_20250417_062900.wav,3.0,American Bittern,amebit,0.1736,,,,,1.0,combined_annotations.csv
22205,Spectrogram 1,1,131403.0,131406.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250417_062900.wav,1803.0,SMA06000_20250417_062900.wav,3.0,Red-winged Blackbird,rewbla,0.2213,1.0,RWBL,,,1.0,combined_annotations.csv
22207,Spectrogram 1,1,131412.0,131415.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250417_062900.wav,1812.0,SMA06000_20250417_062900.wav,3.0,Red-winged Blackbird,rewbla,0.4701,1.0,,,,1.0,combined_annotations.csv
22208,Spectrogram 1,1,131415.0,131418.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250417_062900.wav,1815.0,SMA06000_20250417_062900.wav,3.0,Red-winged Blackbird,rewbla,0.4821,1.0,RWBL,check,,1.0,combined_annotations.csv
22209,Spectrogram 1,1,131415.0,131418.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250417_062900.wav,1815.0,SMA06000_20250417_062900.wav,3.0,King Rail,kinrai4,0.1019,0.0,,,RWBL,1.0,combined_annotations.csv
32108,Spectrogram 1,1,174600.0,174603.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250424_200200.wav,600.0,SMA06000_20250424_200200.wav,3.0,Virginia Rail,virrai,0.938,0.0,,,,1.0,combined_annotations.csv
32109,Spectrogram 1,1,174600.0,174603.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250424_200200.wav,600.0,SMA06000_20250424_200200.wav,3.0,Least Bittern,leabit,0.1425,0.0,,,,1.0,combined_annotations.csv
40503,Spectrogram 1,1,210897.0,210900.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250430_200900.wav,897.0,SMA06000_20250430_200900.wav,3.0,Least Bittern,leabit,0.2397,0.0,,,,1.0,combined_annotations.csv
40504,Spectrogram 1,1,210897.0,210900.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250430_200900.wav,897.0,SMA06000_20250430_200900.wav,3.0,King Rail,kinrai4,0.1173,0.0,,,,1.0,combined_annotations.csv
40640,Spectrogram 1,1,211872.0,211875.0,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250430_200900.wav,1872.0,SMA06000_20250430_200900.wav,3.0,King Rail,kinrai4,0.1255,0.0,,,,1.0,combined_annotations.csv
41482,Spectrogram 1,1,216236.0267,216239.0267,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250501_201000.wav,378.0,SMA06000_20250501_201000.wav,3.0,King Rail,kinrai4,0.352,0.0,,,label for training,1.0,combined_annotations.csv
41483,Spectrogram 1,1,216236.0267,216239.0267,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250501_201000.wav,378.0,SMA06000_20250501_201000.wav,3.0,Red-winged Blackbird,rewbla,0.1193,1.0,RWBL,check,,1.0,combined_annotations.csv
41484,Spectrogram 1,1,216236.0267,216239.0267,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250501_201000.wav,378.0,SMA06000_20250501_201000.wav,3.0,Sora,sora,0.1183,0.0,,,,1.0,combined_annotations.csv
41485,Spectrogram 1,1,216236.0267,216239.0267,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250501_201000.wav,378.0,SMA06000_20250501_201000.wav,3.0,Least Bittern,leabit,0.1032,0.0,,,,1.0,combined_annotations.csv
41486,Spectrogram 1,1,216239.0267,216242.0267,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250501_201000.wav,381.0,SMA06000_20250501_201000.wav,3.0,King Rail,kinrai4,0.1825,0.0,,,,1.0,combined_annotations.csv
41487,Spectrogram 1,1,216239.0267,216242.0267,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250501_201000.wav,381.0,SMA06000_20250501_201000.wav,3.0,Least Bittern,leabit,0.1474,0.0,,,,1.0,combined_annotations.csv
41489,Spectrogram 1,1,216242.0267,216245.0267,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250501_201000.wav,384.0,SMA06000_20250501_201000.wav,3.0,King Rail,kinrai4,0.2093,0.0,,,,1.0,combined_annotations.csv
41490,Spectrogram 1,1,216242.0267,216245.0267,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250501_201000.wav,384.0,SMA06000_20250501_201000.wav,3.0,Red-winged Blackbird,rewbla,0.1059,1.0,RWBL,Multiple,,1.0,combined_annotations.csv
43112,Spectrogram 1,1,223010.0267,223013.0267,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250502_201100.wav,1152.0,SMA06000_20250502_201100.wav,3.0,American Bittern,amebit,0.1364,0.0,,,,1.0,combined_annotations.csv
49224,Spectrogram 1,1,254186.0267,254189.0267,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250507_201600.wav,2328.0,SMA06000_20250507_201600.wav,3.0,King Rail,kinrai4,0.3605,1.0,KIRA,kek,,1.0,combined_annotations.csv
49225,Spectrogram 1,1,254186.0267,254189.0267,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250507_201600.wav,2328.0,SMA06000_20250507_201600.wav,3.0,Least Bittern,leabit,0.1346,0.0,,,,1.0,combined_annotations.csv
49240,Spectrogram 1,1,254213.0267,254216.0267,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250507_201600.wav,2355.0,SMA06000_20250507_201600.wav,3.0,King Rail,kinrai4,0.2154,1.0,KIRA,grunt,,1.0,combined_annotations.csv
49241,Spectrogram 1,1,254213.0267,254216.0267,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250507_201600.wav,2355.0,SMA06000_20250507_201600.wav,3.0,Least Bittern,leabit,0.184,0.0,,,,1.0,combined_annotations.csv
49242,Spectrogram 1,1,254216.0267,254219.0267,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250507_201600.wav,2358.0,SMA06000_20250507_201600.wav,3.0,King Rail,kinrai4,0.1151,1.0,KIRA,grunt,,1.0,combined_annotations.csv
49258,Spectrogram 1,1,254480.0267,254483.0267,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250508_040000.wav,222.0,SMA06000_20250508_040000.wav,3.0,King Rail,kinrai4,0.2634,1.0,KIRA,kek,,1.0,combined_annotations.csv
49260,Spectrogram 1,1,254507.0267,254510.0267,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250508_040000.wav,249.0,SMA06000_20250508_040000.wav,3.0,King Rail,kinrai4,0.1332,1.0,KIRA,grunt,clean,1.0,combined_annotations.csv
49261,Spectrogram 1,1,254552.0267,254555.0267,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250508_040000.wav,294.0,SMA06000_20250508_040000.wav,3.0,King Rail,kinrai4,0.3362,1.0,KIRA,kek burr,,1.0,combined_annotations.csv
49262,Spectrogram 1,1,254759.0267,254762.0267,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250508_040000.wav,501.0,SMA06000_20250508_040000.wav,3.0,King Rail,kinrai4,0.1484,1.0,KIRA,kek,,1.0,combined_annotations.csv
49265,Spectrogram 1,1,254945.0267,254948.0267,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250508_040000.wav,687.0,SMA06000_20250508_040000.wav,3.0,King Rail,kinrai4,0.1276,1.0,KIRA,grunt,clean,1.0,combined_annotations.csv
49266,Spectrogram 1,1,255020.0267,255023.0267,0.0,12000.0,E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Lattimore1 SMA06000\Lattimore1Data20250326to20250707\SMA06000_20250508_040000.wav,762.0,SMA06000_20250508_040000.wav,3.0,King Rail,kinrai4,0.3633,1.0,KIRA,kek,clean,1.0,combined_annotations.csv
